StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Phone/tablet,MTurkID,Age,Gender,Gender_3_TEXT,Residence,Nationality,Nationality_2_TEXT,race,race_6_TEXT,ethnicity,tab key,Example,comprehension1,comprehension2,comprehension3,timing1_First Click,timing1_Last Click,timing1_Page Submit,timing1_Click Count,R1-1,R1-2,R1-3,R1-4,R1-5,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,Q114,Q115,Q116,timing_First Click,timing_Last Click,timing_Page Submit,timing_Click Count,Q303,Q304,Q305,Q306,Q307,Q308,Q309,Q310,Q311,Q312,Q313,Q314,Q315,Q316,Q317,Q318,Q319,Q320,Q321,Q322,Q323,Q324,Q325,Q326,Q327,Q328,Q329,Q330,Q331,Q332,Q333,Q334,Q335,Q336,Q337,Q338,timing_choice_First Click,timing_choice_Last Click,timing_choice_Page Submit,timing_choice_Click Count,choice,Q339_First Click,Q339_Last Click,Q339_Page Submit,Q339_Click Count,Q341,Q342,Q343,Q344,Q345,Q346,Q347,Q348,Q349,Q350,Q351,Q352,Q353,Q354,Q355,Q356,Q357,Q358,Q359,Q360,Q361,Q362,Q363,Q364,Q365,Q366,Q367,Q368,Q369,Q370,Q371,Q372,Q373,Q374,Q375,Q376,conf_partner,confidence2_men,confidence3_women,gender_guess,risk,improvement,optiontopract,numberpractrounds,ownincome,education,unclear,SC0,round1score,round2score,round3score,bonus_pay_round1and2,bonus_payPRround3,bonus_paycomp_round3,round1_paid,round2_paid,round3_paid,conf1_paid,conf2_paid,conf3_paid,conf4_paid,FL_54_DO,FL_61_DO
2018-11-16 07:38:25,2018-11-16 07:39:52,IP Address,209.135.132.136,100,86,True,2018-11-16 07:39:52,R_elYNFgNguoVvr3z,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,No,AD5PG2OAEDLK5,34,Female,,United States,American,,White,,Yes,Yes,12,41,22,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:38:09,2018-11-16 07:40:18,IP Address,71.237.59.12,100,129,True,2018-11-16 07:40:19,R_ekBh5MlZMjL9bih,,,,,39.8679962158203125,-104.97190093994140625,anonymous,EN,No,A6JKKANO7F4KD,57,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:38:15,2018-11-16 07:40:20,IP Address,69.76.44.10,100,125,True,2018-11-16 07:40:21,R_8oYGmnylv9eh2EN,,,,,37.7559051513671875,-87.08029937744140625,anonymous,EN,No,A16TP8YGKE1FJ5,50,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:38:06,2018-11-16 07:40:26,IP Address,47.184.146.229,100,139,True,2018-11-16 07:40:26,R_a8z43UhKLrdBvk5,,,,,32.9521942138671875,-96.66539764404296875,anonymous,EN,No,A207149DHAS89K,40,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:38:05,2018-11-16 07:40:32,IP Address,70.61.175.30,100,146,True,2018-11-16 07:40:32,R_p6HLZnRYW2Jc7iV,,,,,39.2637939453125,-84.40920257568359375,anonymous,EN,No,A191V7PT3DQKDP,34,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:40:34,2018-11-16 07:40:37,IP Address,73.246.98.161,100,2,True,2018-11-16 07:40:37,R_yQnZJvfGwgr7IpH,,,,,41.9463043212890625,-87.80609893798828125,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:38:18,2018-11-16 07:40:39,IP Address,107.5.199.80,100,140,True,2018-11-16 07:40:41,R_3G3uxaT82fKFJrb,,,,,42.8748016357421875,-85.87509918212890625,anonymous,EN,No,A1C7XI68SED8JE,36,Female,,United States,American,,White,,None of these,Yes,,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:39:56,2018-11-16 07:41:23,IP Address,209.135.132.136,100,87,True,2018-11-16 07:41:24,R_1Ltlz6hxCW8fvdn,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,No,AD5PG2OAEDLK5,34,Female,,United States,American,,White,,Yes,Yes,12,41,41,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:39:13,2018-11-16 07:41:24,IP Address,98.255.239.86,100,130,True,2018-11-16 07:41:24,R_1lyGJ0Bi8QlXUrn,,,,,37.32550048828125,-120.6367034912109375,anonymous,EN,No,A2LMQ4497NMK3S,36,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:39:06,2018-11-16 07:41:25,IP Address,174.63.197.121,100,139,True,2018-11-16 07:41:26,R_1eF7iBbMp9p5XMH,,,,,33.3433074951171875,-82.0886993408203125,anonymous,EN,No,A1NY23ZSN6U8OK,38,Female,,United States,American,,White,,None of these,Yes,,q1,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:39:42,2018-11-16 07:41:33,IP Address,134.174.110.12,100,111,True,2018-11-16 07:41:34,R_3qEvjJQnp7RIDBv,,,,,42.34710693359375,-71.10269927978515625,anonymous,EN,No,A1FUR4UJ0S46W6,31,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:39:30,2018-11-16 07:41:34,IP Address,24.154.43.118,100,124,True,2018-11-16 07:41:34,R_1etsM0hIT9uGgJP,,,,,39.688201904296875,-76.04920196533203125,anonymous,EN,No,A10F0OVV7A0U74,39,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:39:26,2018-11-16 07:41:35,IP Address,76.237.90.47,100,128,True,2018-11-16 07:41:35,R_2aLGm23cW3qgaAn,,,,,33.0933990478515625,-96.6454010009765625,anonymous,EN,No,A1B84JJ7ATWVJA,49,Male,,United States,American,,Asian,,None of these,Yes,CR,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:38:42,2018-11-16 07:41:36,IP Address,73.5.106.65,100,174,True,2018-11-16 07:41:37,R_12hawvx1eJPc4CK,,,,,35.0821075439453125,-89.85009765625,anonymous,EN,No,A3AT9S1CF9QV4K,77,Male,,United States,American,,White,,None of these,Yes,,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:41:35,2018-11-16 07:41:41,IP Address,73.91.206.91,100,6,True,2018-11-16 07:41:41,R_2WGPwjRjohIFmGS,,,,,35.251007080078125,-90.02960205078125,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:39:39,2018-11-16 07:41:52,IP Address,141.158.49.106,100,132,True,2018-11-16 07:41:52,R_4JA0SfmsYWzxgC5,,,,,40.9394989013671875,-75.9694976806640625,anonymous,EN,No,A1NSWJKFJIZ06J,42,Male,,United States,American,,Asian,,None of these,Yes,,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:38:33,2018-11-16 07:41:57,IP Address,104.186.234.163,100,204,True,2018-11-16 07:41:58,R_2UVHTMpLkXvcQo8,,,,,36.0074005126953125,-79.873199462890625,anonymous,EN,No,A3HVFSD8K94SOR,52,Female,,United States,American,,Black or African American,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:38:19,2018-11-16 07:42:06,IP Address,71.112.137.209,100,227,True,2018-11-16 07:42:07,R_1GUMfMrL2eLf2eQ,,,,,40.206298828125,-79.7324981689453125,anonymous,EN,No,AVCP33K35MFW5,64,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:40:14,2018-11-16 07:42:08,IP Address,108.230.185.20,100,114,True,2018-11-16 07:42:08,R_SIWe7AoaO3v3CIF,,,,,37.1439971923828125,-94.4727020263671875,anonymous,EN,No,A1VPD12Q3TBJNY,36,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:39:02,2018-11-16 07:42:12,IP Address,174.106.108.10,100,189,True,2018-11-16 07:42:12,R_3CNPCam5Kr3awWi,,,,,34.9535980224609375,-78.93540191650390625,anonymous,EN,No,A17HLZG0LK6S6M,31,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:39:52,2018-11-16 07:42:17,IP Address,75.110.58.191,100,144,True,2018-11-16 07:42:17,R_2S3mU4eJ5MhzX3j,,,,,35.6876068115234375,-77.16609954833984375,anonymous,EN,No,A1M1F4BFYRK6JP,38,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:38:16,2018-11-16 07:42:17,IP Address,208.66.15.250,100,241,True,2018-11-16 07:42:18,R_2VpFijQVoIuLk8z,,,,,36.166107177734375,-116.0037994384765625,anonymous,EN,No,A15K979G6R0ZH6,60,Female,,United States,American,,White,,None of these,Yes,cr,qo,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:39:38,2018-11-16 07:42:18,IP Address,167.142.62.170,100,160,True,2018-11-16 07:42:18,R_2CfzFKQJawyf4X3,,,,,41.5854949951171875,-93.67189788818359375,anonymous,EN,No,A39MKVROUZ1UWR,31,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:40:39,2018-11-16 07:42:23,IP Address,74.136.136.18,100,104,True,2018-11-16 07:42:24,R_ePxtQdFyqMxoCkx,,,,,38.01739501953125,-84.4853973388671875,anonymous,EN,No,A3U21PUMQ6NGT2,36,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:38:08,2018-11-16 07:42:24,IP Address,24.163.96.64,100,255,True,2018-11-16 07:42:24,R_3LdwTYG9rUlohPr,,,,,35.5800018310546875,-78.790802001953125,anonymous,EN,No,A2IQ0QCTQ3KWLT,47,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:41:18,2018-11-16 07:42:25,IP Address,24.188.101.220,100,66,True,2018-11-16 07:42:25,R_2ePh5K051Ujx6qB,,,,,40.662506103515625,-73.91449737548828125,anonymous,EN,No,A3CNX9KHB0OMWZ,25,Male,,United States,Other,Bulgarian,White,,None of these,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:40:13,2018-11-16 07:42:29,IP Address,184.88.232.40,100,136,True,2018-11-16 07:42:30,R_rkzPpo7XQcJjwaZ,,,,,28.5225067138671875,-81.48349761962890625,anonymous,EN,No,AQ7ELSEYT5VSK,42,Male,,United States,American,,White,,None of these,Yes,,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:40:09,2018-11-16 07:42:39,IP Address,69.119.116.110,100,150,True,2018-11-16 07:42:40,R_1FLGCtsZwCWXLEh,,,,,40.99029541015625,-73.864898681640625,anonymous,EN,No,A115UFR6VA6OM1,62,Female,,United States,American,,White,,None of these,Yes,,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:40:30,2018-11-16 07:42:46,IP Address,71.163.66.4,100,135,True,2018-11-16 07:42:46,R_W81H20ZNy4Dyn8R,,,,,38.920196533203125,-77.03749847412109375,anonymous,EN,No,A12O9P1OTMJOPW,59,Female,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:40:16,2018-11-16 07:42:46,IP Address,104.54.230.202,100,149,True,2018-11-16 07:42:46,R_29h5OBvPCWyp1kp,,,,,30.4998016357421875,-97.808197021484375,anonymous,EN,No,A23OR0D1FCUVMM,63,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:38:10,2018-11-16 07:42:55,IP Address,66.142.195.201,100,285,True,2018-11-16 07:42:56,R_6DVVRkugjRLQBGN,,,,,34.8058013916015625,-96.70459747314453125,anonymous,EN,No,A2M45YGLOWMO4N,41,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,0,0,60.007,0,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,,,,,,,,,,,,,,,,,0,0,60.108,0,FJ,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MK,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,ZF,ZM,MF,A,,,,,,,,,,,,0,0,3.269,0,Piece-rate (as in Round 1),0,0,60.006,0,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,ZJ,MZ,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,M,,,,,,,,,,,,,,Highers than theirs,81-90,81-90,Men,8,Yes,No,,"$100,000 to $200,00",Bachelor's Degree,,61,20,21,20,0,0,,1,,,,,,4,FL_55,FL_65
2018-11-16 07:40:54,2018-11-16 07:42:56,IP Address,100.15.6.128,100,122,True,2018-11-16 07:42:56,R_2WScQ5pTlTfvDFM,,,,,38.624603271484375,-76.9391021728515625,anonymous,EN,No,A15600V2C2TK1Y,34,Female,,United States,American,,Black or African American,,None of these,Yes,CR,qc,rr,qr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 07:38:06,2018-11-16 07:42:56,IP Address,98.204.215.87,100,289,True,2018-11-16 07:42:56,R_2YEcjHKMj1yJHcp,,,,,39.28759765625,-76.59210205078125,anonymous,EN,No,A6ZAKE3FP8YKY,29,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,1.702,1.702,60.009,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,,,,,,,,,,,,,,,,,,,,,1.731,29.106,60.01,4,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,,,,,,,,,,,,,,,,,1.159,1.159,1.995,1,Piece-rate (as in Round 1),2.217,2.217,60.107,1,zm,az,az,aa,zm,mm,aa,jj,jz,aj,am,aj,aj,zz,mj,jm,am,fz,aj,mj,,,,,,,,,,,,,,,,,Highers than theirs,51-60,61-70,Men,4,No,No,,"$60,000 to $70,000",Graduate Degree,,54,16,20,18,0,0,,,2,,,2,,,FL_56,FL_63
