"gender","residence","residence_other","nationality","nationality_other","task_comp_check1","task_comp_check2","task_comp_check3","timing_ctrl1q","timing_ctrl1a","timing_ctrl2q","timing_ctrl2a","timing_ctrl3q","timing_ctrl3a","timing_ctrl4q","timing_ctrl4a","timing_ctrl5q","timing_ctrl5a","timing_prep1q","timing_prep1a","timing_prep2q","timing_prep2a","timing_prep3q","timing_prep3a","timing_prep4q","timing_prep4a","timing_prep5q","timing_prep5a","timing_prep6q","timing_prep6a","timing_prep7q","timing_prep7a","timing_prep8q","timing_prep8a","timing_prep9q","timing_prep9a","timing_prep10q","timing_prep10a","timing_prep11q","timing_prep11a","timing_prep12q","timing_prep12a","comp_check_pr1","comp_check_pr1_do","comp_check_pr2","comp_check_pr2_do","comp_check_comp1","comp_check_comp1_do","comp_check_comp2","comp_check_comp2_do","comp_check_comp3","comp_check_comp3_do","comp_check_comp4","comp_check_comp4_do","comp_choice","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp","risk","preparedness","perc_gen_gender_pract","fatigue_1","fatigue_2","fab_1","fab_2","fab_3","fab_4","fab_5","fab_6","fab_do","interest","age","race_ethnicity","race_ethnicity_other","income","education","unclear","Gender...1274","condition","score_before_task","unlimited_prep_score","task_score","comp_choice_do","bonus_task","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","extra_prep_count","pract_choice","practice_nonempty","fati","fab"
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.022,2.003,15.06,5.923,15.18,2.512,17.967,2.458,16.596,11.586,14.151,7.761,24.644,6.73,18.629,5.476,20.407,16.47,18.293,2.815,18.967,4.881,20.218,4.545,"$12","$12|$.25|$1.20|$0",NA,NA,"$24","$2|$.25|$24|$0",NA,NA,"$24","$2|$.25|$24|$0","$0","$.25|$0|$2|$28","piecerate",50,"Women","Men","Men",1,"No","Women",1,1,5,5,4,4,4,4,"People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.",7,35,"White/Caucasian",NA,"$60,000 to $70,000","Bachelor's Degree",NA,1,"pract",55,NA,55,"tournament_first",5.5,0,1,1,0,"No",0,1,4.33333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,15.614,1.764,15.065,0.979,15.83,1.372,15.322,1.016,NA,1.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$24|$2|$.25|$0",NA,NA,"$0","$24|$0|$2|$.25",NA,NA,"piecerate",60,"Men","Women","Men",6,"No","Women",3,2,6,5,7,6,5,5,"People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.",6,27,"White/Caucasian",NA,"$10,000 to $20,000","Bachelor's Degree",NA,0,"control",5,55,48,"tournament_first",4.8,0,0,0,1,"Yes",56,2.5,5.66666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.302,1.822,17.842,1.783,19.026,2.017,32.101,1.99,20.206,7.007,19.514,1.824,23.59,4.747,22.879,2.656,21.82,1.564,19.465,1.938,17.409,4.776,32.841,2.316,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate",50,"Men","Women","Men",8,"No","Women",2,3,6,5,2,3,5,5,"With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",6,55,"White/Caucasian",NA,"$10,000 to $20,000","Some College","no",0,"pract",53,NA,41,"tournament_first",4.1,0,0,0,0,"No",0,2.5,4.33333333333333
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.098,6.852,28.41,8.1,23.11,5.3,23.427,8.856,25.695,10.583,32.992,6.29,24.6,8.294,31.187,9.767,25.4,6.763,24.017,8.501,23.722,7.567,31.865,8.382,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$.25|$2|$0|$24",NA,NA,"piecerate",40,"Men","Women","Men",4,"No","Women",2,2,6,3,2,2,1,2,"With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.",6,64,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree","no",1,"pract",56,NA,34,"pr_first",3.4,0,0,0,0,"No",0,2,2.66666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,14.958,3.715,13.58,3.737,14.625,2.112,13.149,1.643,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$12|$.25|$1.20|$0",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$0","$24|$0|$.25|$2",NA,NA,"piecerate",70,"Men","Women","Men",7,"No","Men",2,2,5,5,4,5,5,3,"If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.|Being a top scholar of math requires a special aptitude that just can’t be taught.",5,74,"White/Caucasian",NA,"$30,000 to $40,000","Graduate Degree","no",0,"control",4,NA,42,"pr_first",4.2,0,0,0,0,"No",0,2,4.5
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.51,2.36,12.335,1.911,0.62,1.866,16.091,2.28,13.075,2.4,17.465,2.488,22.379,5.045,20.392,1.511,12.587,11.441,11.85,5.888,12.113,2.407,20.625,1.919,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$0|$24|$2|$.25",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate",40,"Men","Women","Men",5,"No","Women",2,2,5,5,2,3,5,5,"When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.",6,48,"White/Caucasian",NA,"$10,000 to $20,000","Some College",NA,0,"pract",57,NA,62,"pr_first",6.2,0,0,0,0,"No",0,2,4.16666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.938,1.995,13.389,4.254,12.915,2.355,19.962,5.932,15.812,4.66,26.9,2.8,27.011,4.619,26.058,2.58,14.301,4.33,19.218,4.982,49.144,4.145,42.608,4.146,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate",40,"Men","Women","Men",6,"No","Women",4,5,4,4,3,3,5,4,"With the right amount of effort and dedication, anyone can become a top scholar in math.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",6,34,"White/Caucasian",NA,"$20,000 to $30,000","Some College",NA,0,"pract",55,NA,55,"tournament_first",5.5,0,0,0,0,"No",0,4.5,3.83333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.255,4.76,35.631,2.672,25.537,1.541,48.356,1.936,28.505,1.848,45.675,1.983,46.876,2.395,47.762,7.154,53.011,7.468,30.61,1.932,75.623,3.975,55.783,9.223,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$2|$.25|$24|$0",NA,NA,"$24","$2|$24|$0|$.25","$0","$.25|$28|$0|$2","piecerate",30,"Men","Men","Men",7,"Yes","Men",7,6,5,7,2,1,5,6,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",7,38,"Black/African-American",NA,"$70,000 to $80,000","Bachelor's Degree","nothing",0,"pract",56,63,0,"pr_first",0,0,1,1,3,"Yes",65,6.5,4.33333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,74.834,7.625,16.753,4.489,20.898,3.043,33.2,6,NA,65.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0.25","$0|$2|$.25|$24","$0","$0|$28|$.25|$2","piecerate",80,"Men","Men","Men",2,"Yes","Women",6,6,4,3,4,5,3,4,"When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.|Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",5,30,"Black/African-American",NA,"$30,000 to $40,000","High School Diploma",NA,0,"control",2,NA,21,"tournament_first",2.1,0,1,1,0,"No",0,6,3.83333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,22.992,79.999,13.78,2.596,20.176,26.315,17.907,2.736,NA,3.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$0|$1.20|$.25|$12",NA,NA,"$24","$2|$0|$24|$.25",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate",40,"Men","Women","Men",3,"Yes","Women",4,5,4,2,3,2,2,3,"With the right amount of effort and dedication, anyone can become a top scholar in math.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",5,27,"White/Caucasian",NA,"Less than $10,000","Some College","N/a",0,"control",4,42,48,"tournament_first",4.8,0,0,0,1,"Yes",43,4.5,2.66666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.951,3.615,14.346,3.625,27.06,4.014,20.341,2.585,21.494,2.891,24.645,2.545,26.82,2.949,23.385,3.515,20.767,4.299,28.002,3.394,21.619,3.198,39.293,6.584,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$0|$2|$.25|$24",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate",60,"Women","Women","Men",3,"No","Women",2,3,5,3,2,2,3,5,"People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.",7,24,"White/Caucasian",NA,"Less than $10,000","Vocational Training",NA,0,"pract",57,NA,34,"tournament_first",3.4,0,0,0,0,"No",0,2.5,3.33333333333333
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.242,2.241,10.992,1.621,15.686,1.802,31.669,6.792,15.28,1.219,15.174,1.85,19.789,2.429,18.575,1.477,15.699,1.531,12.542,1.752,14.023,2.679,18.957,1.274,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$24|$2|$.25|$0",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate",60,"Men","Women","Men",4,"No","Women",3,5,3,3,2,2,3,3,"Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",6,34,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree",NA,0,"pract",57,28,43,"pr_first",4.3,0,0,0,1,"Yes",29,4,2.66666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.573,3.827,42.489,8.383,55.352,14.193,77.136,4.401,57.071,4.773,65.933,6.7,81.491,5.287,60.469,58.323,54.528,6.238,39.781,11.182,53.478,4.757,91.393,3.028,"$12","$12|$.25|$1.20|$0",NA,NA,"$24","$.25|$0|$24|$2",NA,NA,"$0","$0|$2|$24|$.25",NA,NA,"piecerate",70,"Women","Women","Women",7,"Yes","Women",5,5,5,4,3,3,4,3,"Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.",6,30,"White/Caucasian",NA,"Less than $10,000","High School Diploma","no",0,"pract",57,NA,11,"tournament_first",1.1,0,0,0,0,"No",0,5,3.66666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.566,4.44,18.584,9.838,29.647,4.82,24.304,4.322,36.128,3.449,30.565,2.185,29.569,3.432,26.77,3.891,19.22,3.7,16.258,3.101,16.464,2.56,38.532,3.322,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"piecerate",20,"Men","Women","Men",3,"No","Women",3,3,5,4,5,4,3,4,"People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.",5,33,"White/Caucasian",NA,"$10,000 to $20,000","High School Diploma",NA,1,"pract",55,NA,40,"pr_first",4,0,0,0,0,"No",0,3,4.16666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,16.365,5.11,12.251,13.449,16.514,7.865,18.412,20.69,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$24|$2|$.25|$0",NA,NA,"$0","$.25|$0|$24|$2",NA,NA,"piecerate",50,"Women","Women","Men",5,"No","Women",2,2,3,3,4,3,4,4,"Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.",5,42,"Middle Eastern,Other (please specify)","South Asian","$40,000 to $50,000","Some College",NA,1,"control",1,26,24,"pr_first",2.4,0,0,0,1,"Yes",26,2,3.5
"Man","United States",NA,"American",NA,"48",NA,NA,20.644,3.336,21.762,1.235,23.747,1.224,26.986,1.124,NA,1.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$1.20|$0|$.25|$12",NA,NA,"$24","$2|$.25|$24|$0",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate",70,"Men","Women","Men",2,"No","Women",2,2,4,3,2,4,2,3,"Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.",7,26,"Black/African-American",NA,"$30,000 to $40,000","Some College","No",0,"control",2,61,80,"pr_first",8,0,0,0,1,"Yes",67,2,3
"Woman","United States",NA,"American",NA,"48",NA,NA,17.194,5.471,19.727,2.477,16.316,2.193,12.569,1.299,NA,3.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate",80,"Men","Women","Men",3,"Yes","Women",5,5,5,3,3,5,5,3,"People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",6,52,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree",NA,1,"control",5,127,84,"pr_first",8.4,0,0,0,2,"Yes",129,5,4
"Woman","United States",NA,"American",NA,"48",NA,NA,13.427,5.933,11.528,1.217,12.972,2.594,11.258,1.345,NA,1.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$0|$.25|$2|$24",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate",60,"Women","Women","Men",2,"No","Women",4,4,2,2,2,3,5,2,"To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|Being a top scholar of math requires a special aptitude that just can’t be taught.|With the right amount of effort and dedication, anyone can become a top scholar in math.",6,38,"White/Caucasian",NA,"$70,000 to $80,000","Bachelor's Degree",NA,1,"control",5,63,74,"pr_first",7.4,0,0,0,1,"Yes",64,4,2.66666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,23.581,7.213,18.845,2.065,22.395,2.201,23.079,3.048,NA,2.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$12|$1.20|$.25|$0",NA,NA,"$24","$.25|$0|$24|$2",NA,NA,"$0","$.25|$24|$0|$2",NA,NA,"piecerate",40,"Men","Women","Men",1,"No","Men",5,5,4,2,4,2,3,4,"With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.",6,56,"Black/African-American",NA,"$20,000 to $30,000","Some College",NA,0,"control",5,NA,23,"tournament_first",2.3,0,0,0,0,"No",0,5,3.16666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.443,2.725,13.981,2.838,20.612,5.387,15.473,12.335,19.601,5.016,17.781,3.591,23.47,3.526,22.049,12.516,14.828,3.649,16.83,6.093,22.878,3.162,21.15,12.195,"$12","$.25|$12|$0|$1.20",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"piecerate",50,"Women","Women","Men",7,"No","Women",1,1,5,4,5,5,5,3,"Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|With the right amount of effort and dedication, anyone can become a top scholar in math.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.",7,50,"White/Caucasian",NA,"$20,000 to $30,000","Some College","Everything worked as it should. Thank you.",1,"pract",55,NA,46,"tournament_first",4.6,0,0,0,0,"No",0,1,4.5
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.615,3.639,11.959,3.723,10.982,4.071,17.049,9.705,18.654,3.811,30.241,10.727,19.669,4.404,27.534,4.485,29.717,4.356,9.426,5.691,22.596,7.938,49.972,4.308,"$12","$12|$.25|$1.20|$0",NA,NA,"$0","$2|$24|$0|$.25","$28","$28|$0|$.25|$2","$0","$24|$.25|$0|$2",NA,NA,"piecerate",0,"Women","Women","Men",1,"No","Women",1,1,4,5,4,4,4,1,"With the right amount of effort and dedication, anyone can become a top scholar in math.|People who are successful in math are very different from ordinary people.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.",7,36,"White/Caucasian",NA,"$20,000 to $30,000","Bachelor's Degree",NA,0,"pract",52,41,35,"tournament_first",3.5,0,1,1,1,"Yes",42,1,3.66666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.427,38.599,109.49,13.629,52.486,3.872,114.053,60.087,44.724,23.609,81.747,11.153,73.683,59.077,43.857,7.95,77.741,11.541,59.378,30.531,62.059,58.476,50.232,31.536,"$1.20","$1.20|$0|$12|$.25","$14","$0|$.25|$1.40|$14","$0.25","$2|$24|$0|$.25","$28","$.25|$28|$2|$0","$0.25","$2|$.25|$24|$0","$0","$28|$.25|$0|$2","tournament",100,"Men","Men","Men",8,"Yes","Men",6,5,5,7,2,1,6,6,"People who are successful in math are very different from ordinary people.|Being a top scholar of math requires a special aptitude that just can’t be taught.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.",7,27,"White/Caucasian",NA,"$60,000 to $70,000","Graduate Degree","NICE",0,"pract",57,37,15,"tournament_first",0,0,3,3,3,"Yes",38,5.5,4.5
"Man","United States",NA,"American",NA,"48",NA,NA,22.519,2.539,14.896,14.418,148.884,3.077,17.422,2.359,NA,2.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$24|$2|$.25|$0",NA,NA,"$0","$.25|$24|$2|$0",NA,NA,"piecerate",80,"Men","Women","Men",6,"No","Women",2,1,5,5,5,4,5,4,"With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.|People who are successful in math are very different from ordinary people.",7,41,"White/Caucasian",NA,"$60,000 to $70,000","Some College","Everything was clear.",0,"control",4,NA,48,"pr_first",4.8,0,0,0,0,"No",0,1.5,4.66666666666667
"Man","United States",NA,"American",NA,"48",NA,NA,17.229,38.635,24.063,2.936,14.578,2.676,20.546,2.84,NA,5.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"$12","$.25|$12|$0|$1.20",NA,NA,"$2","$0|$2|$.25|$24","$28","$28|$.25|$2|$0","$2","$24|$2|$.25|$0","$0","$.25|$2|$28|$0","tournament",50,"Men","Women","Men",9,"Yes","Women",3,2,5,5,2,3,6,7,"People who are successful in math are very different from ordinary people.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|With the right amount of effort and dedication, anyone can become a top scholar in math.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|Being a top scholar of math requires a special aptitude that just can’t be taught.",6,34,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree",NA,0,"control",4,54,34,"tournament_first",0,0,2,2,1,"Yes",55,2.5,4.66666666666667
"Woman","United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.429,2.026,13.837,2.65,13.437,1.802,14.811,1.653,15.785,8.644,17.771,4.22,15.95,2.179,21.635,2.297,21.576,2.144,16.45,1.86,19.69,4.648,26.232,6.856,"$12","$12|$.25|$0|$1.20",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$2|$.25|$24|$0",NA,NA,"piecerate",90,"Women","Women","Men",5,"No","Women",2,2,4,2,4,5,2,3,"Being a top scholar of math requires a special aptitude that just can’t be taught.|To succeed in math you have to be a special kind of person; not just anyone can be successful in it.|If you want to succeed in math, hard work alone just won’t cut it; you need to have an innate gift or talent.|With the right amount of effort and dedication, anyone can become a top scholar in math.|When it comes to math, the most important factors for success are motivation and sustained effort; raw ability is secondary.|People who are successful in math are very different from ordinary people.",6,65,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,1,"pract",56,29,49,"tournament_first",4.9,0,0,0,1,"Yes",30,2,3.33333333333333
